full_text	label_promo	label_category
Rayakan Promo Ranch Market 26th Anniversary Discount dengan diskon Rp26.000 buat belanja produk segar minimal Rp260.000 hanya 19-20 Oktober 2024. Belanja hemat yuk! #RanchMarket26th #PromoRanchMarket #diskonbelanja info selengkapnya ada di sini https://t.co/T1h5SVGDMe https://t.co/ajEKtjBbtp	1	0
RDAFFAYOBAHAGIA5 Kode promo reddoors yang ingin staycationn liburan di hotel penginapan kos koolkost.. Dapet voucher/ potongan harga 3% bisa digabung dengan kode promo lain #reddoor #reddoorz #pintumerah #oyo #bnb #travelio #mamikos #agoda #traveloka	1	5
READY Promo Nonton Bioskop B1G1 XXI CGV Cinepolis khusus film Boleh Kah Sekali Saja Aku Kumenangis & Tebusan Dosa ️ Terbatas Order via wa: https://t.co/SYP4OoXsiF Harga 1 tiket + 10k(fee) = 2 tiket Mins. 45k jadi 55k untuk 2 tix T wts murah voucher diskon kode https://t.co/CZSjRUBcd0	1	2
READY Promo Nonton Bioskop B1G1 XXI CGV Cinepolis khusus film Boleh Kah Sekali Saja Aku Kumenangis & Tebusan Dosa Order via wa: https://t.co/SYP4OoXsiF Harga 1 tiket + 10k(fee) = 2 tiket Mins. 45k jadi 55k untuk 2 tix T wts murah voucher diskon kode https://t.co/qvzzt4sA4y	1	2
READY Promo Nonton Bioskop B1G1 XXI CGV Cinepolis khusus film Kemah Terlarang & Pulau Hantu Order via wa: https://t.co/SYP4OoXsiF Harga 1 tiket + 15k-20k(fee) = 2 tiket. Mins. 45k jadi 60k untuk 2 tix Film lainnya diskon 3-20k T wts murah voucher diskon kode	1	2
Rekomendasi Info Kode Voucher Diskon Promo Flash Sale Racun belanja beli checkout di Shopee 17 November Pilih Lokal Day Flashsale pkl 00.00 Cuma 17k aja https://t.co/dbvfaG89d9 Celana jeans panjang wanita JINISO - Highwaist Boyfriend Feel Good Jeans	1	3
rekomendasi shirt kemeja wanita atasan blouse a thread kerja kuliah sekolah ngantor scbd santai jalan-jalan ootd idea hitam putih pink biru white denim earth tone 11.11 shopee event promo diskon baju longsleeve knit top outer cardigan maba ui itb unair ugm undip ipb ub ospek	1	3
Result Togel Taiwan 19/10/24 Hadiah Togel ALADDIN666 Min DP/WD : 10K/50K 4D x 8000 3D x 900 2D x 95 NO DISKON Min. Bet 100 perak WA : +6287764079517 Link Daftar : https://t.co/e4I9GB7QIO #aladdin666 #togelonline #resulttogel #togeltaiwan #dana #qris #daftar https://t.co/imQ3h2FAVv	1	6
Rizgo - Polo Shirt pendek Ball Chicken Motif Silver Terkeren T-Shirt Baju Santai Baju Kerja Unisex https://t.co/0P0Q89l6A6 Pakai Kode Voucher 11LZDAFF100 #flashsale #promo #diskon #lazada https://t.co/inMeNMGGTZ	1	3
s! buat event 25 nanti nih ambil 3 dapet diskon lagi https://t.co/GvF4FEdzFW	1	6
Selamat siang selamat hari Sabtu jangan lupa makan siang/maksi. Penasaran sama Cheese Ice Cream nya Tomoro tapi belum sempet main ke sana :( Yg mau jajan juga &  dpt promo/diskon bole pake kode reff aku ya: 4L45UD Terima kasih dan selamat berakhir pekan https://t.co/5pvI97W3hY	1	0
Sells interest check! @/fromrajutmu LAST CALL! Besok aku open PO Fluffy Cat Hat ini!! Special potongan harga up to 40k buat batch # 1! (LIMITED) bisa custom warna jg. Yang mau di tag drop @ ya https://t.co/4BR7lyXO2u	1	6
Serius kalian mesti transaksi pake OVO PayLater ada potongan 40rb dan bisa digabung promo lain gua jadi dapet potongan 100k lebih woyyyy lumayannnn bangett bangett coba cek aplikasi lo dehh https://t.co/nNfV6ZB4Hv	1	6
Siap sedia sambar tiket ini! KUL - Bali - KUL RM199 KUL - Jakarta - KUL RM199 Promosi akan bermula tepat jam 12 tengahari SEKEJAP LAGI! Tekan reminder siap-siap supaya tak terlepas promo ini di sini https://t.co/mEMkNWpctm https://t.co/mEMkNWpctm https://t.co/Ordj6IynWS	1	6
SIAPA MAU PROMO GOJEK?? haii... aku mau bagi kode promo gojek nih pake kode GOJEKCITRA yaa... oh iya jangan lupa langganan gojek plus biar promonya makin melimpah karna cuma 14k untuk 90 hari biar tambah hemat (cont) https://t.co/tv1HDGQyDz	1	5
Siapa yang sepatunya udah kotor? Yang udah kotor boleh banget nih cuci di 404 cuci sepatu kami ada promo cuci 3 hanya 60k nih pad! Yuk langsung chat kami aja. https://t.co/7p4mquzNBT	1	3
Siapa yang udah nungguin diskon besar dari Gramedia Big Sale?! Diskon sultan sampai 70% untuk buku-buku terbaik Gramedia! Saat yang tepat untuk berburu buku impian dengan harga super hemat! Promo terbatas di 5 Gramedia pilihan beli sekarang di https://t.co/7xrc2SCzkL https://t.co/mJyRaMlCkb	1	2
Sobat Shopee!!! #CekShopeeDulu Soalnya hari ini di Shopee 11.11 Big Sale ada promo #TermurahdiShopee ELFORMULA diskon jadi cuma 17RB aja! Ga cuma itu ada Ekstra Diskon 100RB juga lho! Mantep banget deh! Langsung aja checkout di sini https://t.co/6abOaqdZGJ https://t.co/6qVeUWDt6g	1	1
SPORT STATION lagI ada banyak promo nihh diskon sampai dengan 80%‼️ Converse disc up to 80% starts from 200k New balance Reebok Adidas Nike & Skecher starts from 400k Yang mau jastip boleh yaa fee 30k/sepatu bisa gratong xtra Dom yogya https://t.co/53WbVSbWcx	1	3
Sudah belanja produk Kategori MAKANAN & MINUMAN yang mana nih sobat? Promo hematnya masih ada nih di Indomaret! Info selengkapnya di https://t.co/mlV4QDnjjU . #SuperHemat #Indomaret #PromosiIndomaret https://t.co/D4EEaf1Eoh	1	0
Sudah coba aplikasi Fore Coffee? Dapatkan diskon 50% untuk pembelian pertamamu! Download sekarang dan masukkan kode referral 6A04DC saat registrasi. https://t.co/jQPJcVrDvf	1	0
Tadi bm beli seblak kebetulan ada promo di grab food siapa yang suka seblak coba komen https://t.co/N5mX3IiEls	1	0
Temukan Setrika Philips Diva GC122/47 Pink - Setrikaan promo murah Tapak Strika Anti Lengket Tahan Lama di Blibli lagi diskon 22% harganya jadi Rp195.000 ! Coba buka link-nya deh:https://t.co/F9VYHW7jJU https://t.co/F9VYHW7jJU	1	6
Terima kasih banyak atas pembeliannya di sini! Truly appreciate your order️ ️ Promo Nonton Cinepolis 45k 2 Tiket & 1 Popcorn ️ Promo Nonton XX1 B1G1 Pulau Hantu ️ Promo Nonton CGV Kuasa Gelap T wts tiket murah film bioskop diskon kode voucher beli jual https://t.co/Y6K9Bh4KLF	1	2
Termurah di Shopee ⏰ Jam 12:00 Diskon 50% maksimal Rp100.000 Minimal pembelian Rp50.000 Klaim vouchernya disini tanpa refresh: https://t.co/L3AhaUF7BE https://t.co/HQzbZDRBWS	1	6
Ternyata healing itu gak perlu jauh-jauh. Dapat promo cashback aja udah cukup. Caranya kamu bisa menggunakan metode pembayaran Kartu Kredit Mandiri yang bisa dapat cashback hingga Rp30.000 atau menggunakan OVO yang bisa dapat cashback hingga 15.000 OVO Points. Jangan ditunda https://t.co/E9pA7uE9DP	1	6
Tolak Angin jd 34rb 19 Okt ⏰️ 12:00 sampai habis Pake kode BEAUTYS19 (Diskon 20% s/d 50rb minbel 30rb) Atau diskon 20%/15% klaim kamis Daftar Produk (ada 8) https://t.co/jrQIDbgEVG https://t.co/JMOGIdEq3L	1	1
TOMORO 9K Aja nih Voucher Diskon Tomoro jadi 9k Download Apps Tomoro https://t.co/x9HSqgNQr8 Jgn lupa masukin refferal W7564T biar dapat voucher 9k minumannya. Tinggal order via Apps & payment! Voucher valid 7 hari dari daftar di apps! T promo murah kopi #zonajajan #zonauang https://t.co/bqkVsTvWt6	1	0
Traveloka diskon untuk semua kategori hingga Rp70.000 ️ Hingga 30 September 2024 Khusus pembayaran OVO Kode promo: PAYWITHOVO Kuota terbatas https://t.co/VzaeU11zcl	1	5
Tutorial claim voucher: 1. Masuk ke halaman 10.10 Fest Traveloka 2. Pilih bank & OVO. 3. Copy promo code. 4. Masuk ke pembayaran. 5. Pilih OVO sebagai pembayaran. 6. Masukkan promo code. https://t.co/AhsTvo5Rst	1	5
Udah liat promo Ayam Geprek Rinduagus jl. GegerKalong Hilir No. 109? Diskon ongkir Rp10.000 dengan min. pembelian Rp60.000. Langsung cek dan beli aja di GoFood. https://t.co/idZq5IKGEp https://t.co/Y7IFUC6Hmu	1	0
Uniqlo is taking over Titik Temu at SCBD with their Flannel Menu kolaborasinya enak showcase flannel collection terbaru juga seru! Dekorasinya yg bikin feel-nya jadi beda~ Mampir & cobain sendiri! Eh tiap Jumat ada promo free ELGA kalo dateng pake flannel dan min spend https://t.co/N025Wfw7BU	1	3
Voucher Shopee Live Xtra 19 Okt ⏰️ 12:00 &  20:00 Diskon 50% s/d 10rb minbel 20rb Cepet2an pake Khusus Live Xtra &  kategori tertentu Tidak perlu klaim cek di sini: https://t.co/1KwLT1eDLo https://t.co/Dw0ZPJzkRq	1	6
Voucher Termurah di Shopee 12:00 | 19 Okt *Diskon 50% s/d 100k minbel 50k *Untuk produk tertentu cari disini? https://t.co/X6O7MtGYkl *Bisa diklaim mulai jam 12:00 tanpa refresh https://t.co/98diI42Wvp (Link browser: https://t.co/tJyA4s7ZfX) https://t.co/QzaV7TNTeA	1	6
Voucher Termurah di Shopee Jam 12.00 Diskon 50% s.d 100k minimal beli 100k Untuk produk 'Koleksi Termurah di Shopee' Klaim voucher tanpa refresh https://t.co/ggFakbAF6v Bisa cari produknya di sini https://t.co/ldkANBakRI https://t.co/vrIwDvBOLK	1	6
Voucher Termurah Shopee 19 Okt ⏰ 12:00 sampai habis Diskon 50% s/d 100rb minbel 100rb Siapin produknya dari sekarang Klaim tanpa refresh di sini: https://t.co/KjrB6kMvtV Untuk cek produk yg nempel kemungkinan bisa lewat voucher termurah 50% s/d 10rb di sini: https://t.co/g3tEtJwLvt	1	6
Waktunya isi rak buku dengan pengetahuan! Dapatkan diskon 20% untuk seluruh buku non fiksi terbaik terbitan Gramedia Pustaka Utama! Promo berlaku hingga 20 Okt 2024. Bawa pulang buku impianmu dari https://t.co/JoACKYf4cU https://t.co/zanBwl6hq5	1	6
Walaupun udah lama launching dan beli karena diskon (25% kalau beli 2 item) tetep seneng bangett Koya definisi macem pentol gede bangett ️ https://t.co/7pjI6x0QYS	1	6
wtb promo gojek goride #zonajajan #zonauang	1	6
wtb wts promo gojek gofood (sudah gf+) gocar goride gosend GOCAR - 50% max 15k - diskon 12k 10k 5k GORIDE - 50% 10k GOSEND - diskon 8k dan 6k tanya fee bisa cek dulu fast respon: https://t.co/3mbp0bYyD3 jangan dm #zonauang #zonajajan https://t.co/y7Fe1e76M4	1	6
WTS PROMO NONTON DI BIOSKOP CGV FREE POPCORN Order via wa: https://t.co/SYP4OoXsiF ️ Diskon Tiket Mins. Harga 1 tiket* 35k. Jadinya 30k/tix FREE ADMIN & FREE FEE *Harga 1 tiket tergantung lokasi FREE POPCORN min. Pembelian 2 Tiket Tg wts murah voucher diskon kode https://t.co/EU7EJEBK9F	1	2
WTS PROMO TIKET NONTON DI BIOSKOP Order via https://t.co/SYP4OoXsiF Close DM Mohon dibaca terlebih dahulu. Berikut list promo tiket bioskop dan F&B: ️ Pemesanan Online: - Diorderin via apps after payment dapat eticket QR/Barcode/Booking id & passkey tinggal cetak 1. https://t.co/HIpJv8DnBM	1	2
Wts Voucer Goride Diskon 7 5k ready banyak bisa cek dulu #wts #zonauang #zonajajan #gojek #goride	1	5
wts voucher diskon gojek goride - pot 5k fee 500p - pot 7 5k fee 1 5k - pot 60% max 7 5k fee 1k - pot 4k free boleh cek dulu langsung drop alamat sama tujuan https://t.co/Ls4pqm6Pgi	1	5
wts wtb promo gojek gofood sudah gf+ - 50% sampai 20k dan promo lain menyesuaikan resto bisa cek dulu tanya fee fast respon: https://t.co/3mbp0bY0Nv #zonajajan #zonauang https://t.co/dTgnxj1nil	1	0
wts// want to sell// slingbang/handbag bahan jeans +pu uk :26×12×17 ️230 K ada diskon dari shopee ️jateng ️shopee/ Lion Parcel ️ Andari produk ️ Furing satin besi pengait kokoh https://t.co/1eME4jDJbA Tags tas #zonauang #zonaba #zonabu #taswanita https://t.co/NB8jxFr7hV	1	3
Yang mau kode promo merapat!!!! https://t.co/Kih2iqOKmf	1	6
Yg lagi nyari atau need WH KR bisa cek2 disini yuk EMS & AIR CARGO All in one service: FREE Join WH Co web KR Won / USD Ratusan flight Rutin pengiriman Rate stabil + sering diskon Rekapan bisa diakses Admin standby Klo mau tanya2 bisa langsung DM️ mkzs-	1	6
Yg mau coba twc luxcrime coba cek dishopee dpet harga murce disc+voc live dari 67.150 jdi 37.900 lumayan potongan setengah harga wkwk https://t.co/yIj6RqMQ5D	1	6
Yuk belajar UTBK/SNBT 2025 dengan Pahamify! Dapatkan diskon dengan menambahkan kode referrral PFMGASPTN + pakai TAKLUKKANUTBK! Pembelian paket hanya melalui web https://t.co/rEqFeRYZ5j t. Mify mipy pahamify tryout utbk snbt gratis belajar online latihan soal to murah um https://t.co/bg75aj7Ckf	1	6
Yuk top up game favorit kamu dengan Voucher UniPin! Nikmati diskon hingga 9% setiap kalian beli Voucher UniPin di promo payday bareng Shopee. Promo berlaku untuk Voucher UniPin di Aplikasi Shopee via Android. Langsung buka Aplikasi Shopee kalian dan nikmati diskonnya! https://t.co/hc6QIgQoNc	1	6
Mau ngopi enak? Coba promo terbaru dari Starbucks! Dapatkan diskon 20% untuk pembelian kedua. Info lebih lanjut: https://t.co/abc123	1	0
Nikmati promo spesial dari McDonald\'s! Diskon 10% untuk menu favoritmu dengan menggunakan aplikasi McDelivery. Buruan download sekarang! https://t.co/xyz789	1	0
Dapatkan diskon hingga 50% untuk berbagai makanan ringan di Tokopedia! Jangan sampai ketinggalan! https://t.co/def456	1	0
Promo buy 1 get 1 gratis di KFC untuk menu Ayam Goreng. Buruan, promo hanya berlaku hari ini! https://t.co/ghi123	1	0
Dapatkan voucher makan gratis di Foodpanda dengan memasukkan kode promo FPFREE. Ayo coba sekarang! https://t.co/jkl234	1	0
Tunjukkan foto ini di Gerai Dunkin\' Donuts dan dapatkan 20% diskon untuk pembelian donut! Hanya hari ini! https://t.co/mno567	1	0
Sedang cari camilan enak? Cek promo terbaru dari 7-Eleven untuk diskon hingga 25% pada snack pilihanmu. https://t.co/pqr890	1	0
Ayo beli paket makan hemat di KFC! Dapatkan diskon 15% untuk setiap pembelian paket family meal. Pesan lewat aplikasi KFC sekarang juga! https://t.co/kfcpromo	1	0
Promo seru di Domino\'s Pizza! Dapatkan gratis delivery untuk semua pembelian pizza di aplikasi Domino\'s. Jangan lewatkan kesempatan ini! https://t.co/dominospromo	1	0
Dapatkan promo spesial untuk produk skincare dari The Body Shop! Diskon 30% untuk produk skincare terbaik. Buruan, stok terbatas! #PromoSkincare #TheBodyShop https://t.co/promo123	1	1
Temukan promo menarik di Sephora! Dapatkan hadiah eksklusif dengan pembelian produk kecantikan minimal Rp500.000. Jangan lewatkan! #SephoraPromo https://t.co/sephoragiveaway	1	1
Promo spesial dari L'oreal Paris! Diskon 25% untuk semua produk perawatan rambut. Cek sekarang di situs resmi L'oreal! https://t.co/lorealpromo	1	1
Belanja makeup di Tokopedia, dapatkan cashback 50% untuk pembelian produk makeup! Cek promo lengkap di aplikasi Tokopedia. #MakeupPromo https://t.co/tokopediapromo	1	1
Ingin kulit glowing? Coba promo terbaru dari Wardah! Dapatkan diskon 15% untuk semua produk skincare dan makeup! #WardahPromo https://t.co/wardahdiskon	1	1
Beli produk kecantikan di Lazada dan dapatkan voucher diskon 20% untuk produk makeup! Ayo belanja sekarang! #MakeupPromo #Lazada https://t.co/lazadapromo	1	1
Nikmati diskon 30% untuk seluruh produk kecantikan di Watsons! Promo berlaku hanya hari ini, jangan sampai kelewatan! https://t.co/watsonsbeauty	1	1
Jangan lewatkan promo spesial di Skin1004! Diskon 10% untuk produk perawatan kulit terlaris. Cek di aplikasi mereka! https://t.co/skin1004promo	1	1
Coba produk makeup terbaru dari Maybelline! Dapatkan diskon 20% di toko resmi Maybelline di Tokopedia. #MakeupDeals https://t.co/maybellinepromo	1	1
Promo beli 1 gratis 1 untuk semua produk skincare di Guardian! Dapatkan kulit sehat dengan harga hemat! #GuardianPromo https://t.co/guardianpromo	1	1
Bergabunglah dengan program loyalitas di Sephora dan dapatkan diskon tambahan 15% untuk pembelian produk kecantikan. #SephoraLoyalty https://t.co/sephoraloyalty	1	1
Promo besar di Fenty Beauty! Diskon 40% untuk semua produk makeup. Cek di aplikasi Fenty Beauty! https://t.co/fentybeautypromo	1	1
Jangan sampai ketinggalan diskon 25% untuk produk-produk kecantikan di Sociolla! Buruan belanja sekarang juga. #SociollaPromo https://t.co/sociollapromo	1	1
Beli produk kecantikan di Boots dan dapatkan diskon 15% untuk produk terpilih. Jangan lewatkan promo ini! https://t.co/bootspromo	1	1
Tampil lebih cantik dengan promo dari Etude House! Diskon 20% untuk seluruh rangkaian makeup mereka. #EtudeHousePromo https://t.co/etudehousepromo	1	1
Promo khusus di Watsons! Dapatkan diskon hingga 50% untuk produk skincare terpopuler. Cek di aplikasi Watsons sekarang! https://t.co/watsons50	1	1
Beli produk kecantikan di BeautyBliss dan dapatkan gratis ongkir untuk semua produk makeup! #BeautyBlissPromo https://t.co/beautyblisspromo	1	1
Promo diskon 30% untuk produk perawatan wajah dari Kiehl's! Segera kunjungi toko online mereka. #KiehlsPromo https://t.co/kiehlspromo	1	1
Belanja skincare di Althea dan dapatkan voucher diskon 20% untuk pembelian pertama. Jangan lewatkan! #AltheaPromo https://t.co/altheapromo	1	1
Promo menarik dari Nivea! Diskon 25% untuk produk perawatan tubuh dan wajah. Cek di aplikasi Nivea sekarang! #NiveaPromo https://t.co/niveapromo	1	1
Tampil flawless dengan produk makeup dari Bobbi Brown! Dapatkan diskon 15% untuk semua produk makeup di Tokopedia. #BobbiBrownPromo https://t.co/bobbibrownpromo	1	1
Dapatkan diskon 20% untuk produk skincare di Sasa! Jangan lewatkan promo terbatas ini, hanya berlaku sampai akhir bulan! https://t.co/sasaskincare	1	1
Nikmati diskon 25% untuk setiap pembelian foundation di Beauty Studio. Buruan beli sebelum kehabisan stok! #BeautyPromo https://t.co/beautystudiopromo	1	1
Tampil cantik dengan produk kosmetik dari Maybelline! Diskon 10% untuk semua produk makeup. Cek di toko terdekat atau aplikasi Maybelline! https://t.co/maybellinepromo	1	1
Promo diskon besar untuk produk skincare di Guardian! Dapatkan diskon 30% untuk pembelian pertama melalui aplikasi Guardian. https://t.co/guardianpromo	1	1
Belanja produk kecantikan di Shopee, dapatkan voucher diskon 15% untuk produk makeup dan skincare. Gunakan kode promo BEAUTY15! https://t.co/shopeepromo	1	1
Beli produk kecantikan dari Clinique dengan diskon 20%! Cek penawaran terbatas ini di website resmi Clinique. https://t.co/cliniqueoffer	1	1
Promo spesial di Bobbi Brown! Dapatkan diskon 10% untuk setiap pembelian makeup pertama Anda. Buruan, stok terbatas! #BobbiBrownPromo https://t.co/bobbibrownpromo	1	1
Siap-siap glowing dengan promo terbaru dari SK-II! Diskon 25% untuk semua produk skincare. Segera kunjungi toko terdekat! https://t.co/sk2promo	1	1
Promo diskon 40% di Hermo! Dapatkan produk kecantikan dari merek terkenal dengan harga lebih murah. Jangan sampai ketinggalan! https://t.co/hermopromo	1	1
Nikmati diskon 15% untuk semua produk kosmetik dari Etude House! Gunakan kode promo ETUDE15 untuk mendapatkan potongan harga. https://t.co/etudehousepromo	1	1
Dapatkan hadiah menarik saat membeli produk kecantikan di Tonymoly! Promo hanya berlaku untuk pembelian produk tertentu. Cek di aplikasi Tonymoly! https://t.co/tonymolypromo	1	1
Jangan lewatkan promo diskon 50% untuk tiket bioskop di CGV setiap hari Rabu! Gunakan kode promo CGVMOVIE. https://t.co/cgvmoviepromo	1	2
Tonton film favoritmu dengan diskon 30% untuk tiket IMAX di Cinema XXI. Promo berlaku hanya sampai akhir bulan ini! https://t.co/cinemapromo	1	2
Nikmati pengalaman karaoke seru di Inul Vizta! Promo beli 2 jam, gratis 1 jam. Ajak teman-temanmu sekarang! https://t.co/inulkaraoke	1	2
Promo spesial dari Netflix! Nikmati langganan 2 bulan hanya dengan Rp100.000. Jangan lewatkan serial favoritmu! https://t.co/netflixpromo	1	2
Disney+ Hotstar memberikan promo langganan tahunan dengan diskon 25%. Buruan daftar sebelum promo berakhir! https://t.co/disneyhotstar	1	2
Mau liburan seru? Dapatkan diskon 20% untuk tiket Dufan di Ancol hanya dengan membeli lewat aplikasi resmi! https://t.co/dufanpromo	1	2
Ayo nikmati malam yang seru di escape room! Diskon 15% untuk grup minimal 4 orang. Buruan booking sekarang! https://t.co/escaperoompromo	1	2
Dapatkan tiket konser idola favoritmu dengan diskon hingga 10% di Tiket.com. Jangan sampai kehabisan! https://t.co/konsertiket	1	2
Nikmati pengalaman main bowling seru dengan promo buy 1 get 1 di Fun World. Berlaku untuk semua hari! https://t.co/funworldpromo	1	2
Coba pengalaman seru di Trans Snow World! Dapatkan tiket diskon 25% hanya melalui aplikasi resmi mereka. https://t.co/snowworldpromo	1	2
Suka nonton teater? Dapatkan diskon 30% untuk pertunjukan di Jakarta Arts Theater. Pesan tiketmu sekarang! https://t.co/theaterpromo	1	2
Ajak keluarga ke Jungleland dengan promo diskon 20% untuk tiket masuk. Promo berlaku sampai akhir minggu ini! https://t.co/junglelandpromo	1	2
Streaming musik favoritmu di Spotify Premium! Promo hanya Rp49.000 untuk 3 bulan pertama. https://t.co/spotifypromo	1	2
Mau menikmati malam seru? Dapatkan diskon 15% untuk tiket konser jazz di Balai Sarbini. Pesan sekarang! https://t.co/jazzpromo	1	2
Promo spesial dari YouTube Premium! Nikmati 1 bulan gratis untuk semua pengguna baru. Buruan daftar! https://t.co/youtubepremium	1	2
Nikmati pertunjukan sirkus terbaik dengan diskon 25%. Tiket tersedia di platform resmi kami! https://t.co/sirkuspromo	1	2
Dapatkan diskon 30% untuk tiket waterpark di Go Wet Water Adventure. Promo berlaku sampai akhir bulan ini! https://t.co/gowetpromo	1	2
Promo buy 1 get 1 untuk tiket wisata ke Taman Safari! Ayo nikmati keindahan alam dan hewan liar bersama keluarga. https://t.co/tamansafaripromo	1	2
Main seru di Kidzania dengan diskon 20% untuk tiket anak-anak! Jangan lewatkan kesempatan ini! https://t.co/kidzaniapromo	1	2
Dapatkan harga spesial untuk pertunjukan balet di Teater Besar Jakarta. Promo berlaku untuk minggu ini saja! https://t.co/baletpromo	1	2
Promo spesial dari Taman Safari Indonesia! Dapatkan diskon 20% untuk tiket masuk dan paket wisata keluarga. Buruan! https://t.co/tamansafaripromo	1	2
Hadir dengan promo menarik, beli tiket Wonder Park di Trans Studio Mall dan dapatkan voucher belanja senilai Rp100.000. Cek sekarang! https://t.co/transstudiopark	1	2
Nonton bioskop di Blitzmegaplex, dapatkan harga tiket spesial untuk member! Diskon 30% untuk semua genre film. Jangan lewatkan! https://t.co/blitzpromo	1	2
Nikmati pengalaman kuliner sambil nonton film di Cinema Foodie! Dapatkan diskon 15% untuk menu makanan dan minuman di dalam bioskop. https://t.co/cinemafoodie	1	2
Jelajahi dunia gaming dengan promo diskon 50% di PlayStation Store! Belanja game favoritmu sekarang dan nikmati promo ini! https://t.co/psstorepromo	1	2
Beli tiket masuk ke Planetarium dengan diskon 10% melalui aplikasi mobile! Belajar sambil menikmati atraksi luar angkasa. Cek promo lengkapnya! https://t.co/planetariumpromo	1	2
Promo spesial untuk liburan ke Bali! Dapatkan diskon 30% untuk paket tour Bali, sudah termasuk hotel dan transportasi. Cek info lengkapnya! https://t.co/balitravelpromo	1	4
Nikmati promo menginap di Hotel Ibis dengan harga spesial hanya Rp500.000 per malam. Berlaku hingga akhir bulan ini! https://t.co/ibishotelpromo	1	4
Liburan seru ke Yogyakarta! Dapatkan diskon 25% untuk paket wisata dan hotel di Jogja. Buruan pesan! https://t.co/jogjatravel	1	4
Promo tiket pesawat ke Singapore dengan harga mulai dari Rp1.000.000! Jangan lewatkan kesempatan terbang murah ini. Pesan sekarang! https://t.co/singaporeticket	1	4
Dapatkan diskon 15% untuk penginapan di hotel bintang 5 di Jakarta melalui aplikasi Traveloka. Pesan sekarang! https://t.co/travelokapromo	1	4
Ke Bali? Dapatkan cashback hingga Rp200.000 untuk setiap pemesanan hotel di Bali melalui Agoda. Segera booking! https://t.co/balibooking	1	4
Liburan di Malang? Dapatkan potongan harga 20% untuk penginapan di sejumlah hotel di Malang. Cek promo lengkapnya di aplikasi booking.com! https://t.co/malangpromo	1	4
Pesan tiket pesawat ke Tokyo dan nikmati diskon hingga 40%! Promo terbatas, segera pesan di tiket.com. https://t.co/tokyotravel	1	4
Berlaku sekarang! Dapatkan potongan harga 30% untuk paket honeymoon ke Maldives. Termasuk tiket pesawat dan penginapan. https://t.co/maldivespromo	1	4
Ayo liburan ke Bandung! Dapatkan diskon 15% untuk tiket kereta dan penginapan di kota Bandung. Buruan, hanya berlaku minggu ini! https://t.co/bandungpromo	1	4
Pesan penginapan di Bali dan dapatkan voucher makan senilai Rp150.000! Cek penawaran terbaru di Traveloka. https://t.co/balivoucher	1	4
Promo tiket pesawat ke Kuala Lumpur dengan harga spesial! Mulai dari Rp900.000, hanya untuk pemesanan melalui aplikasi. https://t.co/klticket	1	4
Dapatkan promo menginap di hotel mewah di Lombok dengan harga 50% lebih murah. Pesan via website resmi hotel! https://t.co/lombokpromo	1	4
Promo paket wisata murah ke Raja Ampat! Dapatkan diskon 20% untuk setiap pemesanan paket wisata. Jangan lewatkan! https://t.co/rajaampatpromo	1	4
Liburan ke Jakarta? Dapatkan potongan 25% untuk penginapan di beberapa hotel bintang 3 di Jakarta. Segera booking! https://t.co/jakartapromo	1	4
Pesan paket wisata ke Pulau Komodo dengan harga mulai dari Rp2.000.000 per orang. Cek info lengkapnya! https://t.co/komodopromo	1	4
Nikmati promo spesial menginap di hotel-hotel terkemuka di Bali dengan diskon hingga 40%. Pesan sekarang lewat Traveloka! https://t.co/travelokabali	1	4
Promo tiket kereta api Jakarta-Surabaya dengan diskon 15%! Pesan tiket kereta api melalui aplikasi KeretaApi. https://t.co/keretapromo	1	4
Tiket pesawat ke London diskon besar! Dapatkan potongan hingga 35% untuk penerbangan internasional. Segera pesan! https://t.co/londonpromo	1	4
Berlibur ke Labuan Bajo? Dapatkan diskon untuk paket trip 3 hari 2 malam. Segera booking, promo terbatas! https://t.co/labuanbajopromo	1	4
Nikmati liburan di Bali dengan diskon 25% untuk paket wisata lengkap! Termasuk tiket pesawat, penginapan di hotel bintang 4, dan pemandu wisata pribadi. Pesan sekarang! https://t.co/balivacation	1	4
Sewa villa di Canggu dengan fasilitas BBQ area dan private chef. Dapatkan potongan harga 20% untuk pemesanan selama 5 malam atau lebih! https://t.co/cangguvillapromo	1	4
Liburan seru ke Bandung dengan paket wisata murah! Dapatkan hotel bintang 3, tiket masuk ke tempat wisata, dan transportasi dengan harga promo. https://t.co/bandungtourpromo	1	4
Sewa kosan di Jogja, dekat dengan Malioboro! Harga mulai Rp900.000 per bulan dan dapatkan akses ke kelas yoga gratis setiap minggu! Info lengkap di https://t.co/jogjakosanpromo	1	4
Diskon 30% untuk paket wisata dan penginapan di hotel bintang 5 di Nusa Dua, Bali! Cek penawaran eksklusif untuk keluarga dan pasangan. https://t.co/nusaduapromo	1	4
Jalan-jalan ke Lombok? Dapatkan diskon 25% untuk sewa villa dengan pemandangan Gunung Rinjani. Paket lengkap dengan private tour ke destinasi wisata terkenal! https://t.co/lombokvilla	1	4
Promo spesial untuk kosan di Bali! Dapatkan fasilitas lengkap seperti AC, WiFi, dan kolam renang dengan harga hanya Rp1.200.000 per bulan. Pesan sekarang! https://t.co/balikosanpromo	1	4
